"","n","force"
"1",1,-5.48778289432637
"2",2,-0.345227996794333
"3",3,3.89523815897246
"4",4,-5.27883019015531
"5",5,-9.67440971269311
"6",6,4.95687254900667
"7",7,9.92395486740823
"8",8,12.0008273782677
"9",9,-10.7297911326407
"10",10,5.96200612326518
"11",11,-2.544682025435
"12",12,4.81447720483522
"13",13,20.5272032834614
"14",14,-3.57759010541564
"15",15,9.27296198795648
"16",16,22.1171139207669
"17",17,17.6119341885836
"18",18,14.4253125717963
"19",19,18.444575248677
"20",20,39.2649786605333
"21",21,40.8385428710253
"22",22,43.8829203283725
"23",23,40.4442461191383
"24",24,50.1825087391232
"25",25,41.7592483439505
"26",26,48.6082411144963
"27",27,67.0437763208454
"28",28,86.5144494917785
"29",29,94.1542633309992
"30",30,98.3694640470395
"31",31,100.89381819975
"32",32,99.3170626802791
"33",33,122.111630338268
"34",34,115.163443095271
"35",35,113.222952197281
"36",36,125.223208241576
"37",37,127.429828148515
"38",38,133.524834667266
"39",39,136.20906169141
"40",40,125.420456694251
"41",41,110.393121514681
"42",42,113.806192169591
"43",43,114.103490615251
"44",44,98.6334953106041
"45",45,86.060323440689
"46",46,97.8860311086979
"47",47,100.814220872005
"48",48,80.7984242329435
"49",49,65.464223256864
"50",50,60.9913031533875
"51",51,69.9070225556594
"52",52,38.0445559061028
"53",53,44.7941241016822
"54",54,25.989846393929
"55",55,24.1895181933986
"56",56,39.172844472951
"57",57,25.7416617764351
"58",58,8.84509692372402
"59",59,32.4625463457537
"60",60,20.4320689082464
"61",61,19.0717868832577
"62",62,22.1765990100887
"63",63,-7.09338135212298
"64",64,-4.90772662458275
"65",65,14.4969314639571
"66",66,18.1487750031225
"67",67,15.9340266383414
"68",68,6.85415737786845
"69",69,13.3198024520968
"70",70,-10.3895231516608
"71",71,7.11597444913482
"72",72,2.29686932538651
"73",73,8.14962464356752
"74",74,4.21293658979017
"75",75,-0.47443142441811
