"","n","force"
"1",1,5.67582982135937
"2",2,-0.426480301398023
"3",3,-1.06841928440815
"4",4,6.44279010515609
"5",5,-6.71089311580529
"6",6,10.9973492215924
"7",7,-2.32323878687633
"8",8,4.58249426373656
"9",9,-3.95518297911006
"10",10,-4.94486810491301
"11",11,9.35957406820487
"12",12,-5.8793196010159
"13",13,-12.1011736666431
"14",14,6.79237892895993
"15",15,-1.85378830121035
"16",16,-11.7676310743167
"17",17,10.4690323800583
"18",18,3.38324210187566
"19",19,-3.39183176052403
"20",20,4.82500973985484
"21",21,10.9988616715665
"22",22,10.5064727881643
"23",23,1.99102756191844
"24",24,-3.40154036475155
"25",25,3.06622537036547
"26",26,8.71991662577861
"27",27,-8.10985013741897
"28",28,4.3458749781308
"29",29,14.2060533664756
"30",30,12.2691077618774
"31",31,2.63359459632814
"32",32,5.02862299113173
"33",33,15.6452852149524
"34",34,27.8047626257465
"35",35,29.0849683961911
"36",36,27.3078901640996
"37",37,34.5832816176052
"38",38,31.1316326663647
"39",39,41.0012815321846
"40",40,55.3186240715886
"41",41,61.5173191266416
"42",42,73.9161588126852
"43",43,77.412339348278
"44",44,73.4219938298545
"45",45,70.7775500768198
"46",46,84.3316971898107
"47",47,99.1086081624714
"48",48,91.7244686610675
"49",49,83.1632913538781
"50",50,90.5416499139544
"51",51,82.3052808684481
"52",52,96.032874975066
"53",53,83.2607516858653
"54",54,81.785014865528
"55",55,64.8551004333701
"56",56,61.0027632737939
"57",57,56.9515226410992
"58",58,56.861418809968
"59",59,53.0034856328758
"60",60,36.3365469718977
"61",61,21.2416655536363
"62",62,15.5945887132539
"63",63,16.8556376235984
"64",64,10.6138676579847
"65",65,17.5902044352637
"66",66,14.0814829961203
"67",67,-0.545904498278249
"68",68,1.05837252730969
"69",69,11.8317679430433
"70",70,3.00218586374018
"71",71,12.9430242902557
"72",72,1.71201590240544
"73",73,13.3614866930968
"74",74,-2.41397370685782
"75",75,-3.19275858652414
"76",76,-4.05762294392727
"77",77,5.89114466031881
"78",78,-3.81146274892776
"79",79,4.3063794684385
"80",80,9.2811326480686
