"","n","force"
"1",1,111.342030870728
"2",2,89.0485757980496
"3",3,-62.0239118027966
"4",4,-37.2840956703289
"5",5,108.284901686248
"6",6,99.9548978370243
"7",7,24.7698310898087
"8",8,109.129562008361
"9",9,80.0981444832531
"10",10,69.2437951250552
"11",11,-102.621229218028
"12",12,114.331098798904
"13",13,29.0620120131866
"14",14,-18.9493493444766
"15",15,-72.3400435598682
"16",16,38.0907126495209
"17",17,112.863943419808
"18",18,93.0939965758363
"19",19,101.392682957817
"20",20,-94.3828383506549
"21",21,57.9056585007869
"22",22,53.5771832917077
"23",23,8.48116134681273
"24",24,-0.150859408392883
"25",25,-59.3595866131623
"26",26,-25.9719487283572
"27",27,-93.0157257641264
"28",28,-31.6239491534161
"29",29,108.328092144341
"30",30,-15.70507426371
"31",31,-23.2099491109329
"32",32,-22.1397087094596
"33",33,110.484537998257
"34",34,0.336816525274505
"35",35,39.2064286600627
"36",36,20.9394848216679
"37",37,-3.68471306087142
"38",38,13.0673204076908
"39",39,191.293180468146
"40",40,138.858371630022
"41",41,273.487092808098
"42",42,171.634957512166
"43",43,261.750015325743
"44",44,515.744839458487
"45",45,467.459834092923
"46",46,561.463244735145
"47",47,537.036660403477
"48",48,672.274180985963
"49",49,649.543761897984
"50",50,628.364515685653
"51",51,629.315132271605
"52",52,677.809764059231
"53",53,521.991169736922
"54",54,497.747200685892
"55",55,385.759867229043
"56",56,401.21835120689
"57",57,228.863695069139
"58",58,290.877194068973
"59",59,232.95608636875
"60",60,55.8746074172469
"61",61,176.053124365313
"62",62,-3.71304405980083
"63",63,-67.9978671827936
"64",64,-65.6207473234529
"65",65,100.941336657846
"66",66,-97.7666120997313
"67",67,29.8242350648559
"68",68,12.5789690821222
"69",69,73.0028190353485
"70",70,92.1223497127902
"71",71,23.3851789000453
"72",72,-22.1052377763613
"73",73,-100.072458047019
"74",74,-88.5821679448307
"75",75,87.9605318087916
"76",76,-89.0327904914649
"77",77,92.0044709374239
"78",78,-46.3923714371088
"79",79,10.802479396446
"80",80,108.901303640523
"81",81,68.8428165682331
"82",82,-41.2149986342538
"83",83,94.6378671355769
"84",84,-108.201492679983
"85",85,46.4773866897593
"86",86,80.8282564898629
