"","n","force"
"1",1,8.06694823093712
"2",2,5.04174483373596
"3",3,-2.70983036414602
"4",4,2.65673476754427
"5",5,-6.65849998010848
"6",6,-8.37651401607458
"7",7,4.86100908264025
"8",8,-0.411377010346496
"9",9,-9.05705482186474
"10",10,-1.49929856841308
"11",11,-2.55044535536936
"12",12,0.0724916111636386
"13",13,-5.92493784851107
"14",14,-8.53724640125308
"15",15,10.0821207378888
"16",16,-1.14906098566051
"17",17,1.4655833545945
"18",18,16.3091113515166
"19",19,15.0262700177807
"20",20,29.9829973849474
"21",21,20.4499414340302
"22",22,34.0092807890112
"23",23,44.3311131975942
"24",24,52.1003990296284
"25",25,44.7463021125737
"26",26,35.9150563189187
"27",27,23.9816950643368
"28",28,13.5934070854086
"29",29,7.10243351867299
"30",30,2.36981420876856
"31",31,-0.196403380775647
"32",32,-0.373671953330647
