"","n","force"
"1",1,4.68061257871334
"2",2,-6.16655052075756
"3",3,-4.95870927326147
"4",4,2.68750651136093
"5",5,3.46513585189408
"6",6,-4.01880903159112
"7",7,2.17420156130677
"8",8,-5.61011325693581
"9",9,9.50800390143056
"10",10,-3.23785709979555
"11",11,2.06522908067804
"12",12,11.7586801865256
"13",13,10.2009609155039
"14",14,0.901530661985002
"15",15,16.176535992672
"16",16,14.209870020846
"17",17,15.3650823186348
"18",18,22.1495515307564
"19",19,28.5668897552759
"20",20,46.6523246590347
"21",21,50.8346598206972
"22",22,54.0284564169363
"23",23,38.1196861661948
"24",24,51.4044588367214
"25",25,35.9554212778405
"26",26,41.530522429259
"27",27,19.9203699004758
"28",28,18.0841735999311
"29",29,18.564236101329
"30",30,13.0887400198486
"31",31,7.17811406561344
"32",32,12.1227435586677
