"","n","force"
"1",1,-4.11550911469013
"2",2,76.0107987198809
"3",3,39.4416517978947
"4",4,102.684605931702
"5",5,-65.549585042315
"6",6,88.3104384018859
"7",7,-21.4192661593738
"8",8,-53.3277980934867
"9",9,8.49661559253294
"10",10,-65.8390710356115
"11",11,65.9311396115808
"12",12,1.69272396498783
"13",13,34.3622759954938
"14",14,114.117746947647
"15",15,74.8816567095377
"16",16,69.7036448549018
"17",17,160.560032984535
"18",18,125.04371566196
"19",19,80.8497289279632
"20",20,236.609567136743
"21",21,134.20951903788
"22",22,111.130903474458
"23",23,293.397267502885
"24",24,308.36914223366
"25",25,378.362971515572
"26",26,323.097021014764
"27",27,450.956560599818
"28",28,463.612131336646
"29",29,391.859698772958
"30",30,602.164507513906
"31",31,464.602146062388
"32",32,686.513632038696
"33",33,697.176557891954
"34",34,733.244153792079
"35",35,787.262143698812
"36",36,788.279948653443
"37",37,739.578403807261
"38",38,836.502610362875
"39",39,824.633040147665
"40",40,860.431501920566
"41",41,908.387477418695
"42",42,876.112034886508
"43",43,847.657296272041
"44",44,894.457744431985
"45",45,872.109829648494
"46",46,811.7263854813
"47",47,619.724814163958
"48",48,653.284898553655
"49",49,541.280672273324
"50",50,617.064500278049
"51",51,553.129740765603
"52",52,431.312357088015
"53",53,453.833462822761
"54",54,490.12670025154
"55",55,407.080676623012
"56",56,245.712615922788
"57",57,325.504702999417
"58",58,317.255184460965
"59",59,301.818265958786
"60",60,182.744691539766
"61",61,232.177653175533
"62",62,74.5653985139932
"63",63,209.423881141942
"64",64,16.3586447236523
"65",65,65.6416724597405
"66",66,115.630539821304
"67",67,-3.89400255017647
"68",68,-33.8579415425335
"69",69,13.0975477487223
"70",70,-65.6278940791839
"71",71,56.5814390110968
"72",72,-56.3259388885923
"73",73,-13.8755603934213
"74",74,18.7329342746704
"75",75,14.9581701210904
"76",76,-5.06170098600466
"77",77,-85.5699713813542
"78",78,-79.1705007498813
"79",79,-57.2738033264714
"80",80,-63.2848157894029
"81",81,41.4187315899029
"82",82,-31.7959916601624
"83",83,49.8419055346479
"84",84,59.8901240005451
"85",85,82.9245353394234
