"","n","force"
"1",1,-3.9633598677814
"2",2,-4.89353935161581
"3",3,1.74754093492067
"4",4,-2.42543712132038
"5",5,0.673017156752216
"6",6,-4.86283828117099
"7",7,1.62695935675826
"8",8,5.2734743160566
"9",9,5.66787586483819
"10",10,5.53841895447576
"11",11,4.56522554650471
"12",12,10.4681729109534
"13",13,5.35155134579713
"14",14,9.2226405456827
"15",15,14.3925597795342
"16",16,26.2008766297139
"17",17,25.9295269390488
"18",18,34.2901485546568
"19",19,37.261221509011
"20",20,31.4337855581252
"21",21,27.1435717911363
"22",22,33.1005983556347
"23",23,29.2010340004259
"24",24,20.20510575086
"25",25,9.65618898969991
"26",26,5.67297606822971
"27",27,5.70812433792345
"28",28,7.64063956814938
"29",29,-0.786349605687454
"30",30,6.88759892212117
"31",31,0.678071833771431
"32",32,2.25785355794997
"33",33,-1.03640119234189
"34",34,-2.51195161427961
"35",35,-3.16061202559316
"36",36,4.47780617461967
