"","n","force"
"1",1,-6.0310635237582
"2",2,-9.8720538775882
"3",3,10.1113864377263
"4",4,-11.5117309960677
"5",5,5.08002594465176
"6",6,7.52444970883854
"7",7,2.11462742454809
"8",8,-11.7044434962513
"9",9,9.16750955244929
"10",10,-4.98087894339467
"11",11,3.53125346072551
"12",12,-8.39862410323734
"13",13,8.78008913116914
"14",14,-3.29168532467129
"15",15,-2.99762450642041
"16",16,-7.2466542826783
"17",17,-6.79885293471992
"18",18,5.76179886090124
"19",19,0.492968065624313
"20",20,13.7244729277488
"21",21,21.4514648985386
"22",22,13.1788555617132
"23",23,23.2767185073942
"24",24,23.9408386996381
"25",25,16.3124034241326
"26",26,21.0629003203423
"27",27,25.8940147249498
"28",28,33.4192374026577
"29",29,41.0695195864071
"30",30,53.281240058951
"31",31,50.0525008432971
"32",32,66.9340921527512
"33",33,88.3113562740435
"34",34,96.8483971572122
"35",35,100.196579325877
"36",36,95.073183501981
"37",37,107.498962732829
"38",38,122.806154793457
"39",39,110.441430627175
"40",40,110.661335921795
"41",41,121.245593736515
"42",42,114.379664169308
"43",43,111.306074817412
"44",44,124.949767693841
"45",45,109.324538029714
"46",46,117.579976923073
"47",47,106.839278754041
"48",48,83.9325147580734
"49",49,80.8423727869476
"50",50,70.0077218276932
"51",51,80.7966411416403
"52",52,70.054612695994
"53",53,67.7599851932082
"54",54,48.4259463865944
"55",55,45.871257008366
"56",56,26.7631535476624
"57",57,31.4291634678492
"58",58,23.6153398181221
"59",59,11.6198153992598
"60",60,28.0092539424741
"61",61,15.0453101134792
"62",62,18.4602294852264
"63",63,18.8688357444077
"64",64,9.65178386534567
"65",65,-1.95506593374191
"66",66,4.85249414129519
"67",67,-3.69805909105213
"68",68,13.2783274404047
"69",69,-5.69177719554485
"70",70,-7.96183749213482
"71",71,8.00092467913371
"72",72,10.4733480771855
"73",73,-7.03502015024393
"74",74,3.35834898396838
"75",75,9.48076726819732
"76",76,-7.22316703958083
"77",77,5.40463785182376
"78",78,6.79516169389298
"79",79,-7.37797317554581
"80",80,1.75513358358679
