"","n","force"
"1",1,-12.3387373822741
"2",2,1.85349469013886
"3",3,-3.75064843427861
"4",4,2.13290640298675
"5",5,-7.31445340192732
"6",6,-5.06082840544947
"7",7,0.809694536757584
"8",8,-4.48890316720641
"9",9,-2.21163047591791
"10",10,-9.74584988457038
"11",11,-4.32761070675728
"12",12,-8.99984747730062
"13",13,-10.0355873650063
"14",14,-12.3702052598797
"15",15,-3.31802552484804
"16",16,10.9545597049451
"17",17,-4.14939844976457
"18",18,7.91086207319155
"19",19,6.04418409445786
"20",20,-10.1331359365988
"21",21,-1.33090670239158
"22",22,9.22075561881868
"23",23,-0.49579294584722
"24",24,-11.506856413444
"25",25,-6.53705851389412
"26",26,-11.2942611039528
"27",27,-0.767103508896119
"28",28,2.94950998032871
"29",29,-3.06710494735094
"30",30,-1.66546397810083
"31",31,0.465112869504225
"32",32,-9.47838694672303
"33",33,-5.42821166312523
"34",34,-3.28723054692652
"35",35,-8.81316949551695
"36",36,5.26598975511598
"37",37,-11.3126716558853
"38",38,12.1597072685109
"39",39,4.61670536099596
"40",40,-10.4795478378577
"41",41,7.59427169545727
"42",42,14.5673196073315
"43",43,13.9278457469302
"44",44,0.652273834434606
"45",45,2.40441861661161
"46",46,22.489295948511
"47",47,5.71019060096103
"48",48,10.5185714128813
"49",49,22.3783210048008
"50",50,23.3159946695166
"51",51,35.3125804010911
"52",52,35.899185056521
"53",53,52.6854367938234
"54",54,66.1937820022794
"55",55,67.5060771559046
"56",56,78.3600660490804
"57",57,71.3915212594943
"58",58,90.0284154285162
"59",59,92.747176722994
"60",60,91.5983828039539
"61",61,109.157231405088
"62",62,93.5931326502295
"63",63,98.5607999943855
"64",64,102.982216510328
"65",65,94.3325407603705
"66",66,87.7013219017007
"67",67,83.6866259639523
"68",68,65.6304140194327
"69",69,54.8949022330148
"70",70,43.8570981666548
"71",71,40.9633863334104
"72",72,40.3273998622254
"73",73,24.604600410625
"74",74,13.71486121998
"75",75,17.1538053603227
"76",76,7.07016714969584
"77",77,15.1799831550133
"78",78,17.7455374129685
"79",79,0.501078314383777
"80",80,10.6825284114423
"81",81,5.35161876086183
"82",82,9.27876081191308
"83",83,10.7806424020294
"84",84,-4.36614310198845
"85",85,-1.92626399585022
"86",86,4.99542597945892
"87",87,3.77991015323798
"88",88,11.3409918075083
"89",89,-11.0578715489266
"90",90,-0.488156417306923
"91",91,11.5075882294339
"92",92,1.34208527108284
"93",93,-8.25755127277956
"94",94,-0.539236733857915
"95",95,1.92081179622727
"96",96,9.8809160714392
"97",97,-2.95130237593507
"98",98,-11.2211997344534
