"","n","force"
"1",1,-0.189253985485993
"2",2,-3.91593652147732
"3",3,1.85399425480752
"4",4,4.31185849937738
"5",5,0.263998268664033
"6",6,1.50877701566519
"7",7,-0.861309454192012
"8",8,3.58359198746666
"9",9,4.48946619566433
"10",10,2.33988510507298
"11",11,0.97964243449679
"12",12,-2.47602744176397
"13",13,-1.20435256016909
"14",14,5.09875878065678
"15",15,-1.43620039102765
"16",16,-4.52438650997867
"17",17,3.65054785571514
"18",18,1.14691463936248
"19",19,-4.3313480383208
"20",20,4.73333373367468
"21",21,0.536505923094315
"22",22,4.72624991073535
"23",23,2.25726109497267
"24",24,9.43873293240553
"25",25,21.0540771021166
"26",26,21.5900402722789
"27",27,31.4588351477695
"28",28,41.6286582182685
"29",29,38.0700815225135
"30",30,46.3616848607192
"31",31,37.0621969438609
"32",32,31.8030614737722
"33",33,29.1220739529003
"34",34,17.0160169244316
"35",35,12.4353713779987
"36",36,7.66414408027765
"37",37,1.54509397699714
"38",38,-2.50192096875966
"39",39,4.99222911436228
