"","n","force"
"1",1,-8.80662173302379
"2",2,-10.5998447509052
"3",3,-3.38172495793098
"4",4,-10.9269365978542
"5",5,6.52228994209102
"6",6,9.79601084773799
"7",7,-3.04781085515816
"8",8,1.19557540212571
"9",9,10.1142646366546
"10",10,0.967457692734163
"11",11,1.57236881184801
"12",12,11.3947342164357
"13",13,-10.2400232498257
"14",14,6.73048011801789
"15",15,11.3688957726659
"16",16,8.63916058143072
"17",17,30.2658511309842
"18",18,34.2206961901028
"19",19,54.6614529276712
"20",20,80.7070055531862
"21",21,77.110763582224
"22",22,76.3514850639035
"23",23,50.0041275126602
"24",24,18.6951421171966
"25",25,11.3528830350464
"26",26,-2.51685746863187
"27",27,0.693169383603025
"28",28,0.828855221435068
"29",29,-1.21910231527301
"30",30,-6.89126660374159
"31",31,-1.06844100842031
"32",32,-5.05557530722436
"33",33,-7.98553435184023
"34",34,-0.973549161894287
"35",35,1.86944889844817
