"","n","force"
"1",1,-87.501545725845
"2",2,-41.3622154188439
"3",3,112.006489758614
"4",4,-87.0501539829029
"5",5,98.1745428500909
"6",6,-64.0991485461017
"7",7,80.7017739905859
"8",8,-89.0903451380156
"9",9,-96.9528784092137
"10",10,87.5495127976006
"11",11,-100.066460914243
"12",12,76.2235905187952
"13",13,-53.0142223731218
"14",14,108.356259056592
"15",15,-92.3228748194915
"16",16,36.5052311061657
"17",17,96.2337094296072
"18",18,-86.1463236692483
"19",19,-92.0000068689446
"20",20,-65.8179761207255
"21",21,16.1737263885552
"22",22,54.1586499345524
"23",23,61.2259274432641
"24",24,-3.83508639641592
"25",25,133.785670852587
"26",26,43.9680020976778
"27",27,162.221964361746
"28",28,233.759410044544
"29",29,110.32166326275
"30",30,183.87564540515
"31",31,237.626014786154
"32",32,374.700448767573
"33",33,401.344026859389
"34",34,367.458558155206
"35",35,281.330935010755
"36",36,290.139884456078
"37",37,313.49258372534
"38",38,331.89227133866
"39",39,186.467609543725
"40",40,203.692244511742
"41",41,192.477568901231
"42",42,32.4888066394198
"43",43,49.2500960524205
"44",44,64.085041641088
"45",45,-48.4710483226412
"46",46,33.2774189773759
"47",47,16.5157783720098
"48",48,-72.5248082352627
"49",49,-50.2890914394094
"50",50,-59.6665573320505
"51",51,76.9740693394916
"52",52,-35.8560954160888
"53",53,-8.41167310785731
"54",54,-47.5670011261659
"55",55,-88.413575607131
"56",56,-25.8480351888352
"57",57,-6.00068851575796
"58",58,5.5328100986535
"59",59,41.4196948903138
"60",60,88.9529230004269
"61",61,74.7751985134291
"62",62,61.5732572866766
"63",63,72.1820122418861
"64",64,-104.177593877158
"65",65,24.3272286068924
"66",66,47.3123244268403
"67",67,-39.1266831791754
"68",68,-58.4444182696241
"69",69,-21.9333980931543
"70",70,83.1530327312542
"71",71,21.162412208404
"72",72,63.470688031324
"73",73,37.1356833603045
"74",74,35.1835402573419
"75",75,-47.7235018673981
"76",76,-79.8145848192918
"77",77,26.1766979972236
"78",78,-21.7512476173959
"79",79,-64.4541797717053
"80",80,-97.5562473044253
"81",81,48.6081549590456
"82",82,38.8328306775075
"83",83,16.3635370824486
"84",84,34.0935820608865
"85",85,-66.139309390448
"86",86,16.8133018922526
