"","n","force"
"1",1,-2.72704713687301
"2",2,-2.86406182070218
"3",3,2.63367249380497
"4",4,0.390617493771564
"5",5,3.49500958571238
"6",6,-2.1067593523538
"7",7,3.61344507502727
"8",8,2.572583702129
"9",9,-0.507097461368564
"10",10,2.55928195637367
"11",11,-3.10766026823483
"12",12,-2.47839748308199
"13",13,3.26082119178357
"14",14,-0.941955560360837
"15",15,0.357743235296196
"16",16,-2.61986934555521
"17",17,2.91636763449317
"18",18,1.42045374722416
"19",19,-3.40283003818239
"20",20,3.00673780536065
"21",21,-1.1446172935707
"22",22,3.59866124372975
"23",23,1.07956369079807
"24",24,-2.20881635137927
"25",25,-1.54695056216478
"26",26,5.6943057552053
"27",27,2.96879027247912
"28",28,2.78877214411359
"29",29,6.26022685125337
"30",30,2.65420803510318
"31",31,1.60872082052876
"32",32,3.39787411653899
"33",33,4.4977905488564
"34",34,10.7513553993797
"35",35,10.3493539063817
"36",36,11.5723561560175
"37",37,14.4023271795039
"38",38,11.5419081678233
"39",39,18.6552848571928
"40",40,20.7452181315849
"41",41,22.0203175953811
"42",42,25.8031799411838
"43",43,22.6913670188044
"44",44,28.9443275743054
"45",45,28.7453609682899
"46",46,34.3620050398169
"47",47,31.0503000033246
"48",48,33.662092457277
"49",49,39.2000153154258
"50",50,35.7962845254414
"51",51,38.9993168627341
"52",52,41.6826726950315
"53",53,45.1729016579564
"54",54,38.9188960501669
"55",55,37.7097068862854
"56",56,40.0280975441481
"57",57,36.6259479900675
"58",58,35.4687675324126
"59",59,34.4339706912801
"60",60,32.8588591085348
"61",61,36.3066090487412
"62",62,33.6021821298259
"63",63,29.0201418828851
"64",64,25.7352465761358
"65",65,26.5842741787288
"66",66,25.2466361589451
"67",67,22.0199391036599
"68",68,23.9034415299322
"69",69,17.3119499864273
"70",70,18.0704995195832
"71",71,11.6969720326714
"72",72,13.5696035970598
"73",73,13.9679271086783
"74",74,13.1845098687654
"75",75,4.30391113039371
"76",76,9.63306749910921
"77",77,2.44186438835585
"78",78,6.01135339436047
"79",79,3.06196549725296
"80",80,7.21273867641713
"81",81,6.18780019394466
"82",82,-0.995155911218784
"83",83,-0.117150311464554
"84",84,0.163789164802058
"85",85,5.23599326611337
"86",86,4.98058265585024
