"","n","force"
"1",1,0.970649397913367
"2",2,-1.37260437699966
"3",3,0.798278230596334
"4",4,-1.57375172236003
"5",5,-1.09919293701649
"6",6,1.10821093809791
"7",7,0.426074673645199
"8",8,-0.888502170871943
"9",9,-0.919684406407177
"10",10,0.804469018736855
"11",11,0.990048498874532
"12",12,0.243916934467856
"13",13,-1.43782406208104
"14",14,0.0453485785611317
"15",15,0.0955639763829364
"16",16,1.25726799122086
"17",17,-1.17437037971722
"18",18,-0.272112431971
"19",19,-1.44196112895713
"20",20,1.52833426198667
"21",21,-1.14644826132315
"22",22,-0.962232397825866
"23",23,0.500621657348272
"24",24,-0.696982033156051
"25",25,-0.711842469188124
"26",26,-0.501915272505724
"27",27,-0.597970540699777
"28",28,0.327999658470519
"29",29,0.551800159567249
"30",30,-0.960962419282825
"31",31,0.27365262251294
"32",32,0.141620262248737
"33",33,-1.02443457332814
"34",34,1.59139031256541
"35",35,0.57577242741297
"36",36,-1.01238365332207
"37",37,0.0954006809253592
"38",38,-0.379435729487234
"39",39,-0.608465075967226
"40",40,1.08348099708209
"41",41,1.45011031784863
"42",42,0.116123151764371
"43",43,0.806738595426832
"44",44,1.60541557674874
"45",45,0.857825100935942
"46",46,-0.781353119295858
"47",47,0.233123489529442
"48",48,0.48542727073439
"49",49,0.621846763205059
"50",50,0.947574308645964
"51",51,-1.09462601990041
"52",52,-1.56460905581969
"53",53,1.1635716965465
"54",54,-0.670534736830081
"55",55,-0.648028891012619
"56",56,0.778737798747172
"57",57,-0.471604306975273
"58",58,-0.00110843328842714
"59",59,-0.158520020309663
"60",60,-0.41538279570291
"61",61,1.62419744970056
"62",62,0.31371707904143
"63",63,1.68206388368248
"64",64,3.01669464779775
"65",65,2.64434121991681
"66",66,4.65239990081144
"67",67,3.38374257253542
"68",68,4.59111321975198
"69",69,4.79096251633399
"70",70,4.61613576873583
"71",71,6.00427269918727
"72",72,5.82086080331665
"73",73,6.78045056216402
"74",74,7.60006438026244
"75",75,6.50678450016561
"76",76,7.76052817269056
"77",77,6.72069004958587
"78",78,7.04748530171681
"79",79,8.20913813780599
"80",80,5.90301288296366
"81",81,7.09005320692379
"82",82,6.23361982020803
"83",83,4.4822455344421
"84",84,3.03282682545195
"85",85,3.14761874770073
"86",86,2.98157872102957
"87",87,0.911953588282514
"88",88,2.94011917441845
"89",89,1.11411884363368
"90",90,-0.309568047036264
"91",91,2.54203208367674
"92",92,-0.460482671088914
"93",93,2.01680800703469
"94",94,-1.05450371972573
"95",95,-1.10437134928274
"96",96,0.700103252183956
"97",97,-0.680651654350277
