"","n","force"
"1",1,2.39714007038623
"2",2,-1.02576114958679
"3",3,-1.01524985885609
"4",4,2.73977057797122
"5",5,-1.03410618332513
"6",6,-2.35137443987094
"7",7,-1.5666856372499
"8",8,-2.44700457631391
"9",9,-2.6509314228607
"10",10,3.15082120590782
"11",11,-2.2529311154347
"12",12,2.4750433116875
"13",13,-2.52965953986945
"14",14,3.03594183281655
"15",15,-2.03473456976077
"16",16,0.92079451337221
"17",17,1.92306352938194
"18",18,-1.40036946241273
"19",19,-0.972326461446138
"20",20,1.42558410092631
"21",21,-0.338823359459318
"22",22,2.49128869696157
"23",23,-1.23412118471814
"24",24,-2.81881888386571
"25",25,-2.15653216308556
"26",26,-1.39020322464689
"27",27,-0.154143265226638
"28",28,4.84307961856953
"29",29,6.59526937598953
"30",30,3.25461702191834
"31",31,6.70235922311043
"32",32,6.12218725471112
"33",33,8.31065595529707
"34",34,11.1632754396118
"35",35,18.4312127885936
"36",36,17.6618925776755
"37",37,23.2578291098951
"38",38,18.8754653848551
"39",39,23.6039934488486
"40",40,20.7685863476879
"41",41,23.9209491639257
"42",42,25.7211591159231
"43",43,21.7144296623138
"44",44,17.2071661238585
"45",45,16.3583027522826
"46",46,15.1572194893332
"47",47,13.6791045465948
"48",48,7.86362418471667
"49",49,11.4037471383404
"50",50,6.21427778960423
"51",51,5.28120964070155
"52",52,2.85118711084834
"53",53,6.09862810322476
"54",54,2.38997071539878
"55",55,3.50144168492487
"56",56,0.155424200729173
"57",57,2.567496941437
"58",58,-1.54476254067452
"59",59,2.22929831409081
"60",60,-2.30429609957089
"61",61,-2.42881635827983
"62",62,2.48982747801495
"63",63,2.24997952472253
"64",64,-2.94132737162913
"65",65,-3.29601462024961
"66",66,-2.43540041343585
"67",67,-2.26101185350239
