"","n","force"
"1",1,75.5755712469853
"2",2,52.3118280047892
"3",3,95.3793575628047
"4",4,5.50695692634883
"5",5,-95.7549584899396
"6",6,70.9046286286932
"7",7,36.861428607042
"8",8,2.08755910362727
"9",9,-43.3620968766573
"10",10,-2.9289102652462
"11",11,-37.4248807748425
"12",12,-86.522085180257
"13",13,-99.2822912142806
"14",14,-40.2837818756857
"15",15,-95.1197075846295
"16",16,-83.4803768576684
"17",17,69.9942529203979
"18",18,-93.5107591436832
"19",19,-86.6319550967839
"20",20,-96.3185616972468
"21",21,-25.5374366799682
"22",22,84.2812717861536
"23",23,47.4663393840997
"24",24,51.5189774318981
"25",25,47.9531268086544
"26",26,3.480444705276
"27",27,-8.70522875788259
"28",28,-69.4317903587353
"29",29,-54.1887674991498
"30",30,-13.7648419182399
"31",31,-72.5433077413273
"32",32,-43.5230236637181
"33",33,-39.8428377501925
"34",34,-24.7664932422392
"35",35,79.5058755988972
"36",36,213.893196267413
"37",37,233.757647896004
"38",38,286.871098946348
"39",39,367.38192491305
"40",40,514.039769147043
"41",41,466.980382373782
"42",42,666.155336250994
"43",43,581.702217150471
"44",44,692.958038775064
"45",45,665.999020504734
"46",46,647.13731952283
"47",47,630.391609363392
"48",48,528.943915900188
"49",49,449.50044314447
"50",50,473.660621034989
"51",51,379.229117476623
"52",52,273.473597048516
"53",53,138.298136040152
"54",54,236.031038569678
"55",55,175.268862714775
"56",56,119.5546584533
"57",57,156.540049848429
"58",58,135.970451855835
"59",59,104.825079161767
"60",60,14.6195212921599
"61",61,7.65349579244122
"62",62,64.1896217120613
"63",63,-4.52951823844439
"64",64,-63.971370956539
"65",65,-27.9286489103746
"66",66,11.0294707348088
"67",67,-70.2569282687325
"68",68,66.1116956905986
"69",69,63.8085846571339
"70",70,-92.1226249846872
"71",71,73.1522250426925
"72",72,54.2113135555579
"73",73,102.801105980451
"74",74,-52.194825517952
"75",75,-57.0960554033468
"76",76,61.7490962666075
"77",77,27.7347132013868
"78",78,-93.1233788508497
"79",79,31.257820356649
"80",80,74.7225974163947
"81",81,-68.1195238370183
"82",82,55.331732450264
"83",83,-80.3181930448508
"84",84,-85.0822418054993
"85",85,69.4758377767405
