"","n","force"
"1",1,-7.80778394005727
"2",2,6.27884493361887
"3",3,2.86407772082351
"4",4,-7.60453785392085
"5",5,-0.183159723252103
"6",6,4.24054424051526
"7",7,4.49806092496632
"8",8,8.93803657938616
"9",9,-7.32830656826052
"10",10,-4.56680849079532
"11",11,2.02965174936419
"12",12,13.4436113117343
"13",13,6.65687255785659
"14",14,21.2479876917683
"15",15,35.0141746169849
"16",16,49.379118012861
"17",17,53.7904733204464
"18",18,64.2608383131053
"19",19,62.2801500901406
"20",20,42.8877524918365
"21",21,20.9721323544621
"22",22,14.9357584896344
"23",23,10.6125962360414
"24",24,1.05099148002734
"25",25,-1.50298937315682
"26",26,-8.4462632452203
"27",27,-2.00769623452195
"28",28,9.44423405745039
"29",29,-8.80170338869266
"30",30,-3.29872769337435
"31",31,-4.79347603660446
"32",32,9.338745254551
