"","n","force"
"1",1,0.817279428243637
"2",2,-4.91944651901721
"3",3,1.68031407594699
"4",4,-4.4654777571524
"5",5,-2.76043593989474
"6",6,5.14997161151711
"7",7,3.13151602083163
"8",8,-3.61588633024753
"9",9,3.33282640470739
"10",10,-3.6029584330966
"11",11,4.67638731546281
"12",12,3.50142217758706
"13",13,-1.17143135166657
"14",14,5.00757875559946
"15",15,-1.09702934589308
"16",16,2.09314579637659
"17",17,-2.17543368388715
"18",18,0.398338723564463
"19",19,7.95164215755134
"20",20,6.38008382405778
"21",21,13.728718309379
"22",22,14.8821556403708
"23",23,28.2653815536841
"24",24,28.3178296302756
"25",25,31.8225704811485
"26",26,30.148188991181
"27",27,24.8040763020971
"28",28,13.0073028991002
"29",29,12.8722011640987
"30",30,7.02056933782664
"31",31,4.63378872084091
"32",32,4.27970642837211
"33",33,1.03209177762506
"34",34,-3.08484933643027
"35",35,0.984888281205673
"36",36,3.99444562160649
