"","n","force"
"1",1,3.94370402264409
"2",2,-1.66866752428923
"3",3,-6.54722508204156
"4",4,-7.74941448239433
"5",5,-5.47556088864735
"6",6,-5.10232672137986
"7",7,-9.02261803804992
"8",8,-0.560768891329453
"9",9,-2.24957132237141
"10",10,10.464340978252
"11",11,0.180085568585478
"12",12,0.101532896746082
"13",13,1.58225901644527
"14",14,2.80723154633338
"15",15,18.7596699370813
"16",16,23.4893761778711
"17",17,23.475336365282
"18",18,29.9855224238622
"19",19,48.0731164156055
"20",20,49.3815269928146
"21",21,54.2201541362911
"22",22,57.7268917253744
"23",23,45.3005095767192
"24",24,44.2888428123645
"25",25,37.2815114831665
"26",26,42.7595388708192
"27",27,26.7855580532866
"28",28,29.7722140569697
"29",29,19.8359604660206
"30",30,18.1664675450615
"31",31,16.3115131790907
"32",32,-3.56739779580303
