"","n","force"
"1",1,-4.92600760340327
"2",2,-6.70198353299197
"3",3,-7.42438855006656
"4",4,7.18055042952887
"5",5,-9.08765548738389
"6",6,1.52961785028654
"7",7,-7.61242775355883
"8",8,7.14416553634801
"9",9,8.23832851361301
"10",10,-2.87865979043692
"11",11,-4.11892603543136
"12",12,10.5642973353438
"13",13,-2.3300861470007
"14",14,11.464164878145
"15",15,-1.27512705989405
"16",16,7.94222242280003
"17",17,13.1443065853866
"18",18,9.54481562324496
"19",19,11.3579338134001
"20",20,20.0021853627848
"21",21,32.5991771265615
"22",22,35.0866312346948
"23",23,28.3109520371789
"24",24,34.8976297646946
"25",25,43.6053367367855
"26",26,34.6754767074752
"27",27,42.0715004314631
"28",28,40.303247009095
"29",29,48.3083225347316
"30",30,58.1938837016798
"31",31,50.9562434148206
"32",32,57.2692892692215
"33",33,50.8932897352435
"34",34,59.1357564767852
"35",35,56.4378361050831
"36",36,54.3531025230565
"37",37,50.7004935067234
"38",38,58.0875622933753
"39",39,40.6805966365398
"40",40,39.6824691595171
"41",41,43.6953863047813
"42",42,35.2091439043081
"43",43,42.1126289734556
"44",44,34.7877790050226
"45",45,20.8717378451727
"46",46,25.173923996061
"47",47,14.5260987603365
"48",48,22.601723057316
"49",49,22.3151469180814
"50",50,5.68554449969364
"51",51,2.24105339436769
"52",52,7.4406921082747
"53",53,11.9535087581736
"54",54,2.49249519492853
"55",55,6.55560024046883
"56",56,-5.12320710637197
"57",57,5.02974656939426
"58",58,8.24733932958252
"59",59,0.29482491784165
"60",60,9.52949040877807
"61",61,-5.21228421649851
"62",62,-0.574303483237147
"63",63,-4.27987319525761
"64",64,8.78414537682581
"65",65,-9.35060190472875
"66",66,8.44298210644689
"67",67,9.17024512514472
