"","n","force"
"1",1,1.40105225108564
"2",2,-4.8083047096975
"3",3,-1.43871643976594
"4",4,4.48462438052177
"5",5,-0.0479277604522024
"6",6,-2.12879841241014
"7",7,3.09824795813573
"8",8,2.4444133264434
"9",9,0.528465963308522
"10",10,0.114743573699776
"11",11,3.82162072355547
"12",12,2.77622159044321
"13",13,2.84251797237804
"14",14,3.72636494823339
"15",15,-3.90289927985037
"16",16,2.24533432598388
"17",17,-1.95359262769974
"18",18,-1.73897002732841
"19",19,5.14008456369594
"20",20,2.97999685148622
"21",21,1.2672606547551
"22",22,-3.98564319916267
"23",23,4.64986264604464
"24",24,3.76037816441271
"25",25,-0.750767760286108
"26",26,3.56323446379683
"27",27,6.97254957377427
"28",28,1.08240114704824
"29",29,2.78142007358963
"30",30,11.2898711649323
"31",31,9.32857221168048
"32",32,14.7838274195638
"33",33,17.8775585685345
"34",34,16.0219004539648
"35",35,19.9925672048595
"36",36,17.1216264593866
"37",37,17.564758257612
"38",38,27.2864431139394
"39",39,19.5807068988422
"40",40,21.3937882097369
"41",41,23.0191742959129
"42",42,25.5937083430477
"43",43,15.8978258116127
"44",44,17.1147518061286
"45",45,18.7584750648838
"46",46,17.7202946597496
"47",47,14.0671381805675
"48",48,4.70821442938738
"49",49,6.9365200478393
"50",50,5.75921532742716
"51",51,8.50304509013698
"52",52,7.10638943468352
"53",53,1.06382739336271
"54",54,1.88954425153309
"55",55,4.21362950896672
"56",56,-2.83301114617419
"57",57,-2.16149722522162
"58",58,1.71824060235711
