"","n","force"
"1",1,7.00944485452492
"2",2,-6.78475283181079
"3",3,-0.967297029404191
"4",4,11.1749963653332
"5",5,10.6322982073873
"6",6,-8.41313999135743
"7",7,3.21993737893818
"8",8,10.053971326178
"9",9,-8.89163985340675
"10",10,-8.98210730418285
"11",11,5.62458458565913
"12",12,1.59746059416467
"13",13,2.45144778907745
"14",14,1.35586497997197
"15",15,15.8930030255451
"16",16,20.9202991165676
"17",17,29.7370826586934
"18",18,46.167619743892
"19",19,60.6081671393122
"20",20,74.4550246964054
"21",21,96.8113764847845
"22",22,119.276867718558
"23",23,101.651501230644
"24",24,101.370811954147
"25",25,84.0165925898279
"26",26,65.9307414036992
"27",27,41.687682555816
"28",28,35.0245508623115
"29",29,17.6653117517638
"30",30,-0.0142242121667495
"31",31,8.00002598291932
"32",32,8.70018527900175
"33",33,-3.52003798895637
"34",34,5.75731638523537
"35",35,10.0298083014274
