"","n","force"
"1",1,-11.4260375965526
"2",2,13.81163675845
"3",3,12.2542718755034
"4",4,-8.53492010542115
"5",5,-14.0820293486158
"6",6,-3.2927033040773
"7",7,1.76494477406237
"8",8,-6.74349307983427
"9",9,9.73067775155182
"10",10,3.01447169957599
"11",11,14.6183623706488
"12",12,-14.2033625288145
"13",13,0.348437843973956
"14",14,-1.51102234149024
"15",15,-9.36239090872054
"16",16,7.34178227877021
"17",17,7.82675831572704
"18",18,-7.80497995954937
"19",19,9.94916359607702
"20",20,4.07447762131741
"21",21,-8.11228159000312
"22",22,1.88230908849935
"23",23,8.30503678217175
"24",24,4.05046673418592
"25",25,-8.64465960678475
"26",26,18.3788813475014
"27",27,20.6861663451141
"28",28,-1.2454127215286
"29",29,3.33560467332616
"30",30,6.93744056099854
"31",31,24.5514942674318
"32",32,24.9411680587035
"33",33,2.68675698804026
"34",34,30.0102886398252
"35",35,34.1427828233784
"36",36,38.1154525694795
"37",37,25.9574222289636
"38",38,31.400098256477
"39",39,37.6101610661377
"40",40,51.8546653513364
"41",41,48.2159097083798
"42",42,43.4595037481817
"43",43,52.8602087567515
"44",44,76.2122108502895
"45",45,82.7414229787163
"46",46,71.063937425723
"47",47,68.1626608091775
"48",48,84.6274960590458
"49",49,81.0093163441011
"50",50,112.43600837199
"51",51,92.3372347134671
"52",52,113.634344482409
"53",53,101.114706295943
"54",54,91.9613910423107
"55",55,116.497436606436
"56",56,109.912936420298
"57",57,100.911083370818
"58",58,120.308041908794
"59",59,107.60125695144
"60",60,105.618743451136
"61",61,84.4702009690398
"62",62,95.4169756434995
"63",63,78.450100793936
"64",64,80.3196352777727
"65",65,72.1694604416428
"66",66,67.5724894408881
"67",67,47.4442880446077
"68",68,60.8513949590651
"69",69,58.4268618499727
"70",70,31.3782365680783
"71",71,30.4597576296957
"72",72,41.6724081621039
"73",73,38.6352443895965
"74",74,22.5402413532245
"75",75,35.4655870011496
