"","n","force"
"1",1,-24.2949096312448
"2",2,5.30897791521738
"3",3,1.96409478063997
"4",4,-30.8261325638207
"5",5,-26.4482363865498
"6",6,20.0146894307265
"7",7,17.9300066106056
"8",8,10.4508237913682
"9",9,19.0580881574248
"10",10,1.48257885338212
"11",11,21.7324939014578
"12",12,20.404735634399
"13",13,27.3769474405521
"14",14,31.9359520176324
"15",15,19.4009891672564
"16",16,20.7560879164308
"17",17,46.3175310236544
"18",18,54.9319148310984
"19",19,141.134459513288
"20",20,125.153912387296
"21",21,172.807579080628
"22",22,233.94890814582
"23",23,229.901261875947
"24",24,263.664838287118
"25",25,285.096362550277
"26",26,321.141378500972
"27",27,321.549425238431
"28",28,261.491441808989
"29",29,257.869568955289
"30",30,233.635476604619
"31",31,211.538992141812
"32",32,123.341102588582
"33",33,90.8540526443589
"34",34,54.3812644101414
"35",35,59.0665838379755
"36",36,67.3643343819902
"37",37,50.7949343946154
"38",38,27.0992289058553
"39",39,-18.9601950644347
"40",40,-8.55867176557433
"41",41,-16.331857044752
"42",42,-5.19467997952328
"43",43,10.9779467140596
"44",44,15.0074876974018
"45",45,14.162450725793
"46",46,30.8075730552989
"47",47,-3.60446922520946
"48",48,9.44145633849804
"49",49,-13.1965063168134
"50",50,30.6099843302011
"51",51,17.3066557219982
"52",52,-13.2841511184764
"53",53,-31.034679832775
"54",54,4.39226291927055
"55",55,27.3157444559873
"56",56,0.0442530393571769
"57",57,-31.4155226446511
"58",58,1.95500311220459
"59",59,4.16101941657084
"60",60,-12.9504894977568
"61",61,-16.2027653791195
"62",62,13.8802573325183
"63",63,21.297064380832
