"","n","force"
"1",1,89.0324008593522
"2",2,-105.016576519446
"3",3,8.86987080000936
"4",4,-67.3997824661218
"5",5,52.4021467095288
"6",6,-31.4832348568423
"7",7,88.8010947750877
"8",8,48.568730654435
"9",9,13.3032656363735
"10",10,15.1778011703336
"11",11,107.540999918703
"12",12,85.3323411202384
"13",13,21.8912634808566
"14",14,-49.5581617137417
"15",15,4.83776720437071
"16",16,8.96602759860691
"17",17,87.4602371344252
"18",18,0.24487198888767
"19",19,-98.7979792082393
"20",20,97.3881061097058
"21",21,-58.1926948708254
"22",22,25.0777939176567
"23",23,-17.8051415761754
"24",24,-39.4872073208721
"25",25,85.133094386803
"26",26,26.3621529142285
"27",27,112.761559185695
"28",28,17.7669592858456
"29",29,34.240687679442
"30",30,59.1216536860415
"31",31,116.043987375755
"32",32,66.9870258954692
"33",33,96.2340827244829
"34",34,103.020591077343
"35",35,111.277482759831
"36",36,182.056765484853
"37",37,240.248466007664
"38",38,342.726694600274
"39",39,466.153569122284
"40",40,367.122213385387
"41",41,502.940787715876
"42",42,670.437577734583
"43",43,611.085955182895
"44",44,767.467894968225
"45",45,761.008633367204
"46",46,768.516459334647
"47",47,963.100551136048
"48",48,849.956800118828
"49",49,754.911818132605
"50",50,728.803230944172
"51",51,779.752131923341
"52",52,611.19260737764
"53",53,416.200573864677
"54",54,435.867633959833
"55",55,422.466338828459
"56",56,191.508286479416
"57",57,200.270830439743
"58",58,195.43284458263
"59",59,163.470630867031
"60",60,110.301648934817
"61",61,60.0368869402321
"62",62,104.331649286064
"63",63,104.281315606635
"64",64,35.4205220577476
"65",65,99.5722608293507
"66",66,39.1234463684503
"67",67,-112.088880230459
"68",68,-28.5192049016779
"69",69,-112.407516242141
"70",70,-89.0796081271261
"71",71,42.3160309233812
"72",72,9.03678078198616
"73",73,57.383878705573
"74",74,-10.8614446124756
"75",75,20.5990223969534
"76",76,-3.12603374966812
"77",77,71.0331679727544
"78",78,-44.742912169912
"79",79,-85.5565016698113
"80",80,13.799650744465
"81",81,-60.8101667078999
"82",82,39.9395474228407
"83",83,-112.398205953709
"84",84,55.0603021041207
"85",85,-58.0117912912475
"86",86,63.5785134145175
"87",87,-102.516329820677
