"","n","force"
"1",1,59.5046781158259
"2",2,127.810051213216
"3",3,15.217318871753
"4",4,116.77909118404
"5",5,72.1075916136608
"6",6,50.1171586150245
"7",7,-86.971843449982
"8",8,-28.7229474878332
"9",9,-59.175813001138
"10",10,87.2765285602402
"11",11,-115.385412919424
"12",12,17.5455976822079
"13",13,97.8411004638698
"14",14,-28.1984070281037
"15",15,149.165548526064
"16",16,186.32574393293
"17",17,74.5264537850947
"18",18,219.389311286895
"19",19,122.132900586963
"20",20,251.492268680865
"21",21,333.257157110734
"22",22,228.984837039175
"23",23,347.50842719122
"24",24,397.321832806287
"25",25,493.248552021497
"26",26,472.667348090705
"27",27,490.521594924674
"28",28,716.795296247977
"29",29,588.250885921008
"30",30,685.498828350938
"31",31,464.911079359132
"32",32,564.883400997027
"33",33,549.309268592271
"34",34,361.102349265966
"35",35,371.048277017851
"36",36,329.922551692629
"37",37,336.858669734835
"38",38,342.228423348889
"39",39,216.325051375701
"40",40,63.790282359995
"41",41,106.284201361628
"42",42,30.9173102605932
"43",43,150.490534197504
"44",44,-62.0525960835948
"45",45,-26.485405466338
"46",46,124.246164821444
"47",47,1.55879431274914
"48",48,100.801780474596
"49",49,-88.6278488662446
"50",50,25.2094849767038
"51",51,-74.4684469030353
"52",52,49.2448032346251
"53",53,-37.9264538464292
"54",54,-61.415989597343
"55",55,72.9755512975817
"56",56,100.076860147918
"57",57,118.687141780821
"58",58,116.191046302609
"59",59,129.449483817318
"60",60,66.0452559249348
"61",61,-66.6390074076142
"62",62,113.315521373067
"63",63,-129.80257296329
"64",64,-134.160952035766
