"","n","force"
"1",1,5.74576012758538
"2",2,6.77637448333204
"3",3,-7.1304343544672
"4",4,-1.70332438590815
"5",5,-13.0304380471506
"6",6,1.1292980476525
"7",7,14.4017457913383
"8",8,0.026859605517929
"9",9,-2.75536819380943
"10",10,11.904481255251
"11",11,-5.60887523986731
"12",12,11.6968502138737
"13",13,-14.3071563217867
"14",14,12.3950483274661
"15",15,5.17558793129013
"16",16,1.99245523663207
"17",17,19.287875833137
"18",18,12.6056006520492
"19",19,5.00655809693926
"20",20,16.6043924849166
"21",21,1.60100230191726
"22",22,25.2760042220189
"23",23,21.5258711661228
"24",24,24.0034782826755
"25",25,23.7148236120172
"26",26,49.2436684727052
"27",27,58.792323306881
"28",28,65.7058128574515
"29",29,55.8858259339819
"30",30,77.2110730406795
"31",31,96.403969636637
"32",32,100.402198819122
"33",33,124.311999553248
"34",34,119.416073741132
"35",35,122.153755680224
"36",36,132.440495907067
"37",37,154.717025195606
"38",38,135.188126855808
"39",39,144.471100665092
"40",40,152.12962577473
"41",41,144.040196603449
"42",42,130.791588881871
"43",43,133.531712964334
"44",44,124.059945451548
"45",45,94.5211438529648
"46",46,103.467229608516
"47",47,91.0876495617556
"48",48,61.2883608297916
"49",49,62.1421572487916
"50",50,54.6369498300057
"51",51,30.9172892895099
"52",52,35.3969944246619
"53",53,27.4472450374085
"54",54,18.8270613911891
"55",55,22.153587140456
"56",56,11.0703840982081
"57",57,20.7452047211686
"58",58,18.5860976834463
"59",59,14.4765624574456
"60",60,-10.3212212792156
"61",61,9.48056359549698
"62",62,14.5880404425292
"63",63,-14.3841314902896
"64",64,-6.6392243207367
"65",65,12.1720286135905
"66",66,-11.2596163629708
"67",67,-15.6423336767736
"68",68,-7.58470917172821
"69",69,-9.49475650689269
"70",70,-15.1211066148642
"71",71,-12.4804297849746
"72",72,4.39870100018489
"73",73,2.865231127413
"74",74,5.86547077900132
"75",75,-3.93977681698486
