"","n","force"
"1",1,5.9474891343154
"2",2,4.76047371508962
"3",3,-4.58206460058483
"4",4,1.36771705917523
"5",5,-4.67970286441311
"6",6,-2.42304907075464
"7",7,5.25744639106508
"8",8,-1.22188134877927
"9",9,-5.85259157183468
"10",10,-1.58335567082338
"11",11,-3.07980398935251
"12",12,5.39226216976151
"13",13,5.6838208065967
"14",14,3.6102275264982
"15",15,5.4095350767358
"16",16,4.85090310251253
"17",17,3.38364382918755
"18",18,4.61430241923933
"19",19,-0.451781050370557
"20",20,5.88062038167422
"21",21,-2.79862643891041
"22",22,4.58458061154223
"23",23,3.47672317803047
"24",24,6.93958402302994
"25",25,1.45016728372621
"26",26,-2.7075215127469
"27",27,1.57731980054932
"28",28,-0.82771321364056
"29",29,1.50939516545188
"30",30,1.73393505029022
"31",31,-1.75334014504283
"32",32,-0.315422486354439
"33",33,4.42807995958557
"34",34,1.60091078709977
"35",35,5.00152147545629
"36",36,-1.25264323936345
"37",37,0.910190995658124
"38",38,5.82605255130312
"39",39,7.52546046214285
"40",40,6.08125330678317
"41",41,18.1878344765582
"42",42,9.49342459661623
"43",43,10.1550432102419
"44",44,16.1126258539028
"45",45,18.0422520527189
"46",46,20.8379203264176
"47",47,18.3386003109264
"48",48,30.5756959061504
"49",49,26.0283576665
"50",50,38.2045096502901
"51",51,39.9782943635633
"52",52,43.0899305260424
"53",53,41.6387635094868
"54",54,46.8214194602851
"55",55,38.2776888156806
"56",56,40.1675253116177
"57",57,40.5080203404251
"58",58,39.8636915931018
"59",59,48.266526708347
"60",60,38.8589310891009
"61",61,37.8401011630581
"62",62,39.4651390421082
"63",63,34.3293981111372
"64",64,36.2744431066448
"65",65,37.6579471243778
"66",66,39.2292371589622
"67",67,34.522639721861
"68",68,25.3672564095488
"69",69,28.8311589707153
"70",70,23.8671774840794
"71",71,15.7527204168722
"72",72,22.668417271827
"73",73,14.4318466980161
"74",74,8.49311303652676
"75",75,11.2182829897313
"76",76,7.72824657225678
"77",77,5.59274783793576
"78",78,0.993664064226733
"79",79,8.73342219995984
"80",80,-0.317046185175686
"81",81,5.06691280608893
"82",82,3.41010530999721
