"","n","force"
"1",1,6.98917259198148
"2",2,-7.86330510775509
"3",3,-15.6279189846034
"4",4,14.3111267684963
"5",5,-3.18250006454999
"6",6,-2.05532345674989
"7",7,3.38801046530301
"8",8,-11.5302758431239
"9",9,13.9524516833912
"10",10,12.4635073674419
"11",11,-6.00779864048099
"12",12,10.29474890626
"13",13,8.97070855946837
"14",14,7.90899850525474
"15",15,7.55060945483653
"16",16,-4.24952742706507
"17",17,-4.20569649505838
"18",18,13.9949956702045
"19",19,4.28072472846469
"20",20,-7.70324490438743
"21",21,-13.2664422493663
"22",22,-11.4828542294783
"23",23,-6.96033111603196
"24",24,-15.0065873985085
"25",25,-8.01337931678918
"26",26,0.915362123197998
"27",27,-5.37133596331532
"28",28,15.79441182444
"29",29,11.3211904506186
"30",30,-1.23321027083216
"31",31,26.5009341357668
"32",32,9.04084148104699
"33",33,33.146714561003
"34",34,26.7664058229989
"35",35,43.3885043280271
"36",36,31.3791173911069
"37",37,27.2261684769954
"38",38,59.297891722787
"39",39,43.5703455135678
"40",40,65.1912705816533
"41",41,70.346744292938
"42",42,65.8105005106513
"43",43,56.0834748060149
"44",44,75.1768696935373
"45",45,67.5920310394974
"46",46,75.6265181360145
"47",47,83.5318361047089
"48",48,50.6349083174438
"49",49,52.0887175358837
"50",50,38.4761737231088
"51",51,35.40487594828
"52",52,44.0208415739773
"53",53,34.6421336757604
"54",54,37.9672269523654
"55",55,33.1834895863909
"56",56,27.2017028716154
"57",57,3.21334937967325
"58",58,20.0087105877419
"59",59,13.5896110709477
"60",60,-3.0401146866307
"61",61,4.99940293870084
"62",62,-8.89830534215346
"63",63,6.4985383414332
"64",64,4.96448801891417
"65",65,-1.25333297504724
"66",66,-11.4988092435666
"67",67,-10.4548155958511
"68",68,-6.76585223004086
"69",69,-11.2503194395101
"70",70,10.4714247578879
"71",71,0.757283775105877
"72",72,-11.6642621912251
"73",73,-12.7085232991842
"74",74,-8.68861769968761
"75",75,-4.06072687805078
