"","n","force"
"1",1,-3.27808443209156
"2",2,-5.26344749401323
"3",3,-11.6447082714457
"4",4,3.83357025139034
"5",5,1.14914906891994
"6",6,3.84282495482825
"7",7,7.0593087027967
"8",8,10.0394110097922
"9",9,10.158131069662
"10",10,2.8263528576307
"11",11,-9.71714215889573
"12",12,2.27584643648938
"13",13,7.51580216131174
"14",14,-9.02518605453889
"15",15,-10.166625906024
"16",16,8.12706036347004
"17",17,-0.0281016376509471
"18",18,0.642892137396912
"19",19,5.01904915488431
"20",20,-2.08713159059934
"21",21,-5.1168207864283
"22",22,-7.53415781839191
"23",23,-8.63909636484974
"24",24,-2.00151348977284
"25",25,-6.48410007159484
"26",26,9.55166056114616
"27",27,8.74581244019808
"28",28,11.6949277115663
"29",29,-2.57126951261317
"30",30,-3.25989609228682
"31",31,5.7255983541092
"32",32,10.5062391207673
"33",33,-3.87676973819257
"34",34,-0.138456680516958
"35",35,-11.2836863090915
"36",36,-6.55550361762664
"37",37,-9.9328859155757
"38",38,-0.357287728422651
"39",39,-11.291526402194
"40",40,4.6784677117903
"41",41,9.61823710382244
"42",42,-7.74229666764564
"43",43,11.21168221044
"44",44,-0.0940152351161382
"45",45,9.6347536397019
"46",46,0.0168109831195144
"47",47,1.53638038017291
"48",48,4.54558190398355
"49",49,-9.74088698278987
"50",50,0.553640702365613
"51",51,-4.41414092535575
"52",52,-3.11286978411941
"53",53,12.3033894360615
"54",54,-3.07801169637728
"55",55,14.1610579850711
"56",56,2.15341277018525
"57",57,13.5331400936687
"58",58,13.4900631638908
"59",59,4.5494558254489
"60",60,1.94342010170973
"61",61,9.7532058097141
"62",62,9.35261616895626
"63",63,12.2530766342437
"64",64,20.0088298832762
"65",65,23.4436413072078
"66",66,41.4224272986413
"67",67,34.8321251600436
"68",68,36.3084533830683
"69",69,37.1194867031304
"70",70,60.6284481303797
"71",71,52.7426255344774
"72",72,58.5842840137798
"73",73,51.1560288305094
"74",74,63.1749279649154
"75",75,50.2516930201222
"76",76,49.1085790512463
"77",77,51.2668584261245
"78",78,44.8391591016864
"79",79,62.0799700969485
"80",80,56.3416200006778
"81",81,49.1641960932827
"82",82,40.3541741813076
"83",83,40.847184451069
"84",84,30.562845223602
"85",85,31.7707980225279
"86",86,17.6850094958998
"87",87,9.44585869237812
"88",88,13.7877112273166
"89",89,7.26042029011789
"90",90,1.97374013614287
"91",91,8.64398297483682
"92",92,15.384209705123
"93",93,5.27599031162191
"94",94,3.77645277896533
"95",95,-8.73011569199995
"96",96,-6.42661487590625
"97",97,6.40142944603419
"98",98,11.7382182558072
