"","n","force"
"1",1,3.57722162418999
"2",2,2.20887559967581
"3",3,0.726767536271364
"4",4,3.86259450283833
"5",5,-2.58223875876982
"6",6,1.87617832836695
"7",7,-2.84427689154632
"8",8,3.80100388823077
"9",9,1.80162395009771
"10",10,-4.1790555212833
"11",11,3.21142751706299
"12",12,-4.72777257081578
"13",13,-1.12152782017992
"14",14,-2.26824106866022
"15",15,2.17495679492261
"16",16,-0.998606647163202
"17",17,-2.62075305869766
"18",18,1.05521009703618
"19",19,3.6044151675033
"20",20,2.17535359527442
"21",21,3.28227619172367
"22",22,-1.70529946274565
"23",23,-5.0047542460647
"24",24,-4.04198454615138
"25",25,-0.642141132516589
"26",26,10.3436099567667
"27",27,12.09367983262
"28",28,20.8786048955052
"29",29,41.2036235457531
"30",30,45.606989582862
"31",31,50.1976382824059
"32",32,36.1526345782545
"33",33,27.3526526370988
"34",34,15.7120569924292
"35",35,8.18290969314111
"36",36,4.80887531266415
"37",37,2.27951744448181
"38",38,-4.90335923233903
"39",39,4.74256193980009
