"","n","force"
"1",1,70.3897070937339
"2",2,40.621391467278
"3",3,-69.8880519757551
"4",4,39.6988125876113
"5",5,34.9793436582538
"6",6,98.8990207215614
"7",7,-81.2653502824927
"8",8,-25.120793178295
"9",9,-34.5569076436945
"10",10,-39.3835586458847
"11",11,-82.0222856138105
"12",12,9.6461314747802
"13",13,-83.1839031050807
"14",14,-3.15718175887708
"15",15,82.7902519870471
"16",16,109.854630697418
"17",17,-32.8064716441833
"18",18,-56.598760534017
"19",19,-77.3523057682495
"20",20,-84.2728915336662
"21",21,67.4474214909152
"22",22,87.0871803925466
"23",23,61.4692895404795
"24",24,10.6905802458788
"25",25,122.889162653193
"26",26,175.744287492426
"27",27,140.076756755703
"28",28,48.8721580815097
"29",29,212.360368844579
"30",30,309.566703856346
"31",31,209.900204573857
"32",32,402.263986043029
"33",33,440.424548003474
"34",34,423.348117337583
"35",35,544.532633719386
"36",36,507.313304856118
"37",37,639.265443126669
"38",38,702.696393113605
"39",39,518.861769660364
"40",40,640.325315530237
"41",41,722.940432743024
"42",42,609.188293660704
"43",43,604.79429650563
"44",44,545.213116555724
"45",45,689.705832042226
"46",46,530.376789359223
"47",47,441.582916750159
"48",48,455.732289014257
"49",49,444.343370835359
"50",50,428.872337387803
"51",51,202.901888836957
"52",52,192.703625238803
"53",53,250.022710004265
"54",54,218.33645163404
"55",55,105.449086783091
"56",56,105.89211841369
"57",57,30.1609944353284
"58",58,38.9982425499675
"59",59,46.9464241067697
"60",60,131.342559425478
"61",61,-71.5438123980481
"62",62,19.7505723953713
"63",63,-89.8969388311783
"64",64,-102.443582662061
"65",65,78.6191699609176
"66",66,-37.6072222623001
"67",67,-11.3905937586923
"68",68,84.82524855713
"69",69,112.75634651462
"70",70,-52.1764692990762
"71",71,42.9808399750958
"72",72,83.5771128206862
"73",73,-30.1282347155441
"74",74,-113.050287862024
"75",75,-68.6865376855355
"76",76,-6.43492284558224
"77",77,85.9451346244576
"78",78,-78.7123059420193
"79",79,86.8843811647253
"80",80,5.74304302953626
"81",81,-17.4721789186328
"82",82,-24.7207089544015
"83",83,99.4479033901897
"84",84,14.5777952332191
"85",85,66.5200349216665
"86",86,83.3610454632435
