"","n","force"
"1",1,0.33964993855916
"2",2,3.41571753280693
"3",3,-2.41179832646545
"4",4,-1.44930747576261
"5",5,-4.79603803178528
"6",6,-3.06359051285018
"7",7,0.0917952765559762
"8",8,2.80545868313731
"9",9,6.19780334300145
"10",10,2.9952258838068
"11",11,-4.46558403716645
"12",12,-4.08728842087393
"13",13,3.51690649417182
"14",14,-4.26288516400453
"15",15,0.243823217271472
"16",16,-2.7705955885567
"17",17,-1.16654352074485
"18",18,-3.04025064477368
"19",19,5.7735718525916
"20",20,6.12601755844269
"21",21,5.72009149323212
"22",22,3.01206170140024
"23",23,6.51582902063537
"24",24,3.91559620996382
"25",25,-3.25001243014413
"26",26,-1.74748870197283
"27",27,-0.821693651026063
"28",28,1.04997048495851
"29",29,-0.812375469232091
"30",30,2.77040244421608
"31",31,6.96588784934873
"32",32,-1.31718912115371
"33",33,5.57617997710678
"34",34,-0.94933813212588
"35",35,10.273537932043
"36",36,7.06320271162063
"37",37,3.64090686168584
"38",38,5.24940670204268
"39",39,13.2146423987142
"40",40,7.95402792955805
"41",41,10.8385183624583
"42",42,15.1101290869089
"43",43,14.580998366921
"44",44,14.3437704300159
"45",45,21.5645209635392
"46",46,17.4606080518741
"47",47,27.4331369648118
"48",48,27.6726575172729
"49",49,32.6657358093885
"50",50,33.377354772788
"51",51,29.736239227137
"52",52,41.8422725353933
"53",53,37.2791919057471
"54",54,46.25060644753
"55",55,45.8561973885048
"56",56,54.0160181487739
"57",57,56.3242182941734
"58",58,55.46834518507
"59",59,49.1619168401381
"60",60,55.4491318594009
"61",61,63.5655064532771
"62",62,57.1678008538875
"63",63,61.7273935341947
"64",64,59.1422007426024
"65",65,62.6474384461355
"66",66,61.0986641025816
"67",67,55.3465286391086
"68",68,58.6015886827789
"69",69,56.4926986107665
"70",70,56.7301052478741
"71",71,54.5445710141438
"72",72,55.1201369865432
"73",73,45.5998829569819
"74",74,48.7258350131807
"75",75,41.6173220089177
"76",76,44.6354511054781
"77",77,41.0412278461341
"78",78,36.1322446964163
"79",79,38.1803808078191
"80",80,28.7772339376261
"81",81,25.2526076661256
"82",82,24.6482978038127
"83",83,27.3773772485202
"84",84,23.9154908418222
"85",85,13.1797907380492
"86",86,11.8060231923883
"87",87,11.6211966786723
"88",88,14.6674125441232
"89",89,8.98075864416045
"90",90,9.78599565219089
"91",91,3.42433431699554
"92",92,13.2168950994019
"93",93,5.38002372370346
