"","n","force"
"1",1,-9.24279856663662
"2",2,0.338608283858775
"3",3,-0.143143066950442
"4",4,-0.752526767017704
"5",5,-9.18234428270835
"6",6,-3.10010185305147
"7",7,-6.99278780254269
"8",8,1.13408046531423
"9",9,-3.23756862806417
"10",10,13.8159241474819
"11",11,10.8742084316482
"12",12,11.5197502501699
"13",13,32.3772236281828
"14",14,29.9617493532387
"15",15,22.2741599024714
"16",16,15.6619388726817
"17",17,7.84640558831191
"18",18,4.3699403506583
"19",19,1.17587122053561
"20",20,-5.36862919903976
"21",21,5.48649808234861
"22",22,9.53127075760683
"23",23,-1.44087365086182
"24",24,-3.81619860722503
"25",25,3.75840545923367
"26",26,3.17007258319053
"27",27,2.29941367236032
"28",28,1.83887727219054
"29",29,-0.0756252244966512
"30",30,5.81693887231165
"31",31,-8.1854433311941
"32",32,-8.20016283736098
