"","n","force"
"1",1,10.2827060921909
"2",2,-5.78446123638274
"3",3,-4.39273802584942
"4",4,11.3859656136536
"5",5,6.11368517340628
"6",6,9.64102440402783
"7",7,-0.446789826165671
"8",8,5.88554346478487
"9",9,-6.33447651988868
"10",10,-5.22444464956624
"11",11,-2.41771906777249
"12",12,-9.22151897818073
"13",13,-5.61285874886025
"14",14,15.6968097037594
"15",15,-2.36045635274853
"16",16,15.7564772611761
"17",17,20.5457540958932
"18",18,20.0982051005499
"19",19,22.268710141418
"20",20,28.2615067582479
"21",21,55.8299109531082
"22",22,63.5329606471152
"23",23,76.6726696661389
"24",24,82.8422353849842
"25",25,80.1830254083293
"26",26,78.9662144670765
"27",27,75.4725162952014
"28",28,89.0132761161961
"29",29,80.7265637560703
"30",30,73.3211280393866
"31",31,54.2542106083532
"32",32,46.5663025123959
"33",33,44.6944352022339
"34",34,37.3799512894875
"35",35,18.3030359292726
