"","n","force"
"1",1,7.1587408821471
"2",2,-0.82669801126568
"3",3,-5.96884090143307
"4",4,2.99988133956101
"5",5,3.04845904917365
"6",6,1.98030630616453
"7",7,-0.229524451925425
"8",8,-2.89529670168407
"9",9,-3.03103059601859
"10",10,1.44719376905557
"11",11,2.94317037746918
"12",12,3.95547470120519
"13",13,6.31461993691881
"14",14,-6.04821692297484
"15",15,-2.4342647450302
"16",16,2.26633116712135
"17",17,-5.76530094890822
"18",18,7.39974780093534
"19",19,1.62768382801946
"20",20,2.11178216092559
"21",21,6.7170727275819
"22",22,-1.77401268883923
"23",23,3.04753721668221
"24",24,1.71006176935733
"25",25,16.2208889358977
"26",26,17.9108706076942
"27",27,19.1366989613703
"28",28,15.3641457020218
"29",29,14.5629915772284
"30",30,19.9943959589084
"31",31,16.5409113503012
"32",32,24.5486220440537
"33",33,11.7056242414133
"34",34,19.3387460856299
"35",35,17.4258487432123
"36",36,11.5475927066377
"37",37,6.26329884827022
"38",38,11.3766876232313
"39",39,8.56657219260672
"40",40,3.86066978269877
"41",41,-0.785506317081679
"42",42,-1.6895145638217
"43",43,1.29704294007657
"44",44,-3.30332518489175
"45",45,-5.28472736757233
"46",46,6.86864594096968
"47",47,-1.76393656052986
"48",48,2.4808056191797
"49",49,-0.776989358278221
"50",50,-3.87273474511943
"51",51,2.15542409277133
"52",52,4.91304520956001
"53",53,6.74411525827719
"54",54,-1.54546911849957
"55",55,-6.77058596736026
"56",56,-5.49795219719726
"57",57,-0.939138971205491
"58",58,-0.0706918037907048
"59",59,-4.318417361152
"60",60,4.72644053817584
