"","n","force"
"1",1,9.73124053535983
"2",2,-1.88249137743842
"3",3,-3.78203459531069
"4",4,-2.26616887539623
"5",5,-2.87994496197367
"6",6,-1.95525641507719
"7",7,-0.0109937270412364
"8",8,-5.85543565093542
"9",9,10.3155840095635
"10",10,-6.14112927533248
"11",11,-1.99368766938506
"12",12,5.12065655317614
"13",13,0.540532738452952
"14",14,-10.773329841631
"15",15,-7.22679543146737
"16",16,-0.757227289734261
"17",17,-4.23732015338133
"18",18,1.56416239341574
"19",19,8.82393267981624
"20",20,13.4234772303634
"21",21,34.4223474355335
"22",22,78.6619242803112
"23",23,93.7283546453425
"24",24,95.1511413698323
"25",25,87.5243876929083
"26",26,59.8684541795955
"27",27,37.7379601747472
"28",28,11.5111928250987
"29",29,11.8650263682682
"30",30,9.84607703582212
"31",31,-7.16602201912196
"32",32,1.03570615022898
"33",33,7.75726736482061
"34",34,0.526461867471023
"35",35,2.65803200011803
