"","n","force"
"1",1,6.08887467198074
"2",2,-4.81510555167071
"3",3,-4.7549811274222
"4",4,-5.45542289970318
"5",5,-2.5602891037959
"6",6,-6.40882233837774
"7",7,-7.34171732391609
"8",8,-2.45296056152179
"9",9,3.4886075598142
"10",10,3.73157103377444
"11",11,-2.49689496408476
"12",12,-6.94947322253392
"13",13,-4.3681029555281
"14",14,-2.25381582299085
"15",15,2.86625576365909
"16",16,-5.50068301552061
"17",17,-6.37527238523131
"18",18,-3.69502392558686
"19",19,-3.35687683133169
"20",20,-2.43287692099691
"21",21,3.58379358475959
"22",22,0.615167817544161
"23",23,-1.60877525617067
"24",24,2.80759900255684
"25",25,1.63433111287894
"26",26,3.48457761326734
"27",27,12.8759499264485
"28",28,18.9530575401313
"29",29,23.7014802222532
"30",30,45.2415558996067
"31",31,50.7015765643387
"32",32,66.3134678906831
"33",33,72.5290890590948
"34",34,71.0950977635107
"35",35,75.9952908889018
"36",36,66.0558275722078
"37",37,64.5836132294742
"38",38,48.7291516488209
"39",39,50.5453878878107
"40",40,38.095448828431
"41",41,19.680508538644
"42",42,9.0819870483372
"43",43,8.12052094081583
"44",44,8.47488652162793
"45",45,3.67516871112454
"46",46,-0.260086848191365
"47",47,-4.00651245676894
"48",48,-1.96742399386153
"49",49,-6.65096206720387
"50",50,-2.05674332643459
"51",51,5.635304499099
"52",52,-7.02353751299429
"53",53,0.792082316747174
"54",54,-0.918081155499319
"55",55,5.98418415426431
"56",56,-7.04350421685729
"57",57,3.74651064490243
"58",58,-4.6428243336087
"59",59,5.12799165233169
"60",60,0.860620412507962
