"","n","force"
"1",1,-2.51222450218629
"2",2,4.46719743810167
"3",3,-0.35343826184781
"4",4,3.94435208493411
"5",5,-1.56953228783156
"6",6,3.71489079346065
"7",7,-2.38083155854177
"8",8,4.70020212909187
"9",9,-1.40768465874835
"10",10,4.18420815406551
"11",11,2.05286831492218
"12",12,6.35704860504392
"13",13,4.48784538571659
"14",14,17.5782142003395
"15",15,21.0172841416604
"16",16,26.4175582658285
"17",17,34.8956418464922
"18",18,38.4782584652211
"19",19,43.3085095142821
"20",20,47.6699455175178
"21",21,55.0508834367339
"22",22,47.8668257279757
"23",23,50.5954996611852
"24",24,43.4073592372713
"25",25,33.1905035608606
"26",26,22.560333122617
"27",27,22.8712492244159
"28",28,9.13079187998129
"29",29,7.18524659825079
"30",30,6.13202001812882
"31",31,5.31774935586306
"32",32,-0.904684452753668
"33",33,-2.96858910459887
"34",34,4.13565330811589
"35",35,5.42551823059611
"36",36,3.26302825631583
"37",37,5.20752126382683
"38",38,5.3460049371965
"39",39,-4.4995940353214
