"","n","force"
"1",1,-5.55527309876867
"2",2,6.32858644609891
"3",3,0.453868040480735
"4",4,-7.60561383317244
"5",5,5.28277795756685
"6",6,4.09541081543233
"7",7,-3.94428434795195
"8",8,-0.651929901017941
"9",9,-3.91406516445445
"10",10,7.68225430397397
"11",11,-1.37844211452725
"12",12,-1.80098230401595
"13",13,-1.36621548579171
"14",14,7.42176135670225
"15",15,-1.0898307852761
"16",16,7.68176511647391
"17",17,7.98348647860008
"18",18,-5.78340978683099
"19",19,3.0852817139754
"20",20,0.505938738765788
"21",21,9.24783668940492
"22",22,10.1864900638037
"23",23,14.9407241666278
"24",24,9.47134681414245
"25",25,16.1902656006579
"26",26,23.510211853139
"27",27,18.4512778890452
"28",28,31.5327738867058
"29",29,36.1218801761059
"30",30,27.2793370334094
"31",31,37.6984753883674
"32",32,29.1133991035735
"33",33,39.6479352517715
"34",34,30.26588569682
"35",35,29.5971454965871
"36",36,31.0358025213698
"37",37,30.930178151447
"38",38,22.8085980742204
"39",39,24.4829873031478
"40",40,13.6725271420906
