"","n","force"
"1",1,-5.29645564611536
"2",2,-7.29064961475049
"3",3,2.41206423262401
"4",4,-4.86413287572433
"5",5,-2.59984657038571
"6",6,-2.05144576449138
"7",7,-3.87707304249736
"8",8,-6.14771391736882
"9",9,-5.60714393835986
"10",10,-1.8871522065812
"11",11,-4.54006033574696
"12",12,3.19421186984609
"13",13,-5.68709414629885
"14",14,7.50812529515889
"15",15,1.12264482965096
"16",16,3.71811500950885
"17",17,2.73364375209084
"18",18,0.149229784692644
"19",19,5.68405995375534
"20",20,3.00973309519197
"21",21,1.7986230896376
"22",22,6.97323715113943
"23",23,-3.44021546818341
"24",24,3.72645937419994
"25",25,4.66588061869004
"26",26,0.773262440457046
"27",27,7.19856954465372
"28",28,-2.7366334794417
"29",29,4.94717615958793
"30",30,-3.75756729883877
"31",31,5.17986346647504
"32",32,-1.26817027933647
"33",33,2.69653737450596
"34",34,0.62487334847809
"35",35,9.20326084907915
"36",36,13.5952790693363
"37",37,8.10001190760976
"38",38,18.218014053807
"39",39,25.7255226061715
"40",40,27.0848481545218
"41",41,31.5820976875299
"42",42,50.6108325614629
"43",43,50.9032218847602
"44",44,55.4262974044489
"45",45,65.3031100166174
"46",46,68.7224465296311
"47",47,88.5015534555158
"48",48,91.814818640666
"49",49,84.311672098944
"50",50,82.3232524581031
"51",51,90.739275055288
"52",52,72.9234876466229
"53",53,75.7808710235204
"54",54,66.0031068703843
"55",55,60.0384972692223
"56",56,47.2500589483928
"57",57,43.2720702974806
"58",58,42.1851437285318
"59",59,31.9600347220238
"60",60,22.6644714269734
"61",61,15.8345444751997
"62",62,19.1324432644412
"63",63,1.75522612754293
"64",64,9.39813826734986
"65",65,12.4734403383157
"66",66,3.87498020120424
"67",67,4.17889275232734
"68",68,1.56825641299456
"69",69,5.1090955687646
"70",70,9.14250565520841
"71",71,-7.19025023133049
"72",72,7.80702345727633
"73",73,-8.35635312104059
"74",74,-6.40099325467564
"75",75,3.42357003146852
"76",76,-2.93530342322435
"77",77,-3.07043838133873
"78",78,-5.20697004672677
"79",79,-5.82913863202149
"80",80,-7.97354801521282
"81",81,-5.31182818910016
"82",82,-5.51534459767866
"83",83,5.69088923131355
"84",84,4.94168858069813
"85",85,-3.06897939593749
"86",86,7.80142995025283
"87",87,-8.66804765006383
"88",88,4.77115201875694
"89",89,-2.52641632319247
