"","n","force"
"1",1,-6.38979422271166
"2",2,-4.04418091137968
"3",3,-12.1887334202235
"4",4,-9.81837390130288
"5",5,-12.1193024978948
"6",6,-1.15341150676656
"7",7,-6.0753147846589
"8",8,-5.10610602727946
"9",9,-9.66691249911586
"10",10,-1.05045061801126
"11",11,-9.29961338384831
"12",12,5.51425080670503
"13",13,-3.32122486201705
"14",14,-12.103706222941
"15",15,1.47796728444932
"16",16,-11.4529020077927
"17",17,0.250120017945076
"18",18,-2.15365997105805
"19",19,-1.5450465219066
"20",20,8.24730513557025
"21",21,6.28326128535596
"22",22,8.79605076471726
"23",23,14.5344110337231
"24",24,41.4270691642772
"25",25,42.8648613423863
"26",26,60.880977094047
"27",27,54.7308488255135
"28",28,50.6801385219213
"29",29,63.5489665254386
"30",30,69.3626595111098
"31",31,91.6744890784104
"32",32,104.806190856383
"33",33,114.712840077727
"34",34,96.1194741693898
"35",35,118.862181635747
"36",36,93.2493054417326
"37",37,97.6115507274141
"38",38,97.3855641093614
"39",39,83.5080178900323
"40",40,80.5851995979029
"41",41,77.2744964509199
"42",42,48.2656552934377
"43",43,41.5472940339453
"44",44,21.472548406752
"45",45,15.0656167795715
"46",46,13.2382630889
"47",47,26.7191069005773
"48",48,26.0960105143239
"49",49,-6.31178615899361
"50",50,3.268960097125
"51",51,-2.27096585663416
"52",52,8.46019353738234
"53",53,-7.37415649345234
"54",54,16.4026029896543
"55",55,-14.8978525838071
"56",56,7.91689240718541
"57",57,-9.05092060371418
"58",58,-13.6877059610727
"59",59,-6.75422137591262
"60",60,-11.2090940874931
"61",61,-14.9347666130812
"62",62,13.0281866578016
"63",63,-9.94189574360118
"64",64,-0.203477053876859
"65",65,-3.03902889121815
"66",66,-1.64800408000927
"67",67,15.7526922458772
"68",68,14.878111883327
"69",69,2.4827571273202
"70",70,6.15693090954534
"71",71,-7.41889300615628
"72",72,-11.7776048925068
"73",73,8.91839098503276
"74",74,-5.99227081950939
"75",75,-6.06368273680564
