"","n","force"
"1",1,1.01239165063482
"2",2,-7.05794035655858
"3",3,4.44092414276948
"4",4,-2.17978228912405
"5",5,-1.40274966675758
"6",6,-5.30259436763237
"7",7,5.2335882189622
"8",8,1.33327819188587
"9",9,8.22027266097114
"10",10,-2.1222762397443
"11",11,-9.20916882424259
"12",12,9.64573691884907
"13",13,8.03777892415573
"14",14,4.7321654170674
"15",15,0.198485575448876
"16",16,-8.49587122045573
"17",17,0.66533823145558
"18",18,-3.14164888959864
"19",19,7.2294772826115
"20",20,-4.94252115982205
"21",21,3.03893761901174
"22",22,13.3519699373041
"23",23,15.8724208465847
"24",24,17.4204816417843
"25",25,9.59298993615564
"26",26,10.8820064535748
"27",27,26.3105623602075
"28",28,33.7978596800681
"29",29,38.4182449871291
"30",30,36.7118202176399
"31",31,44.4310119735734
"32",32,46.5901990201012
"33",33,51.6973998777415
"34",34,64.0902333842007
"35",35,54.9144463387806
"36",36,65.2476927277904
"37",37,56.1631131887467
"38",38,70.7780887845603
"39",39,65.216849931987
"40",40,66.9510605160961
"41",41,58.2747820430726
"42",42,58.2114588723837
"43",43,58.3815186226192
"44",44,50.7420273664326
"45",45,40.4265056525125
"46",46,29.5643775865212
"47",47,23.8116914698206
"48",48,32.3748671737725
"49",49,16.978351926236
"50",50,14.9936189762766
"51",51,5.00883956471733
"52",52,18.3038510180574
"53",53,10.346690682444
"54",54,-2.29855384196935
"55",55,7.11124016500854
"56",56,3.09600411617511
"57",57,-6.54761277186609
"58",58,10.5084154873281
"59",59,-2.26154823214323
"60",60,3.93708212514944
"61",61,9.8091379719674
"62",62,-5.73212557217006
"63",63,9.42356471830151
"64",64,-1.57568977237798
"65",65,4.49167444397716
"66",66,3.14220537896895
"67",67,9.61405940427393
