"","n","force"
"1",1,2.4228607001435
"2",2,3.65517802231014
"3",3,1.59207786312327
"4",4,3.79482894957997
"5",5,3.4152375368122
"6",6,5.25351318944248
"7",7,-4.68934198407434
"8",8,-0.325237198181328
"9",9,-1.68181190730313
"10",10,0.884100660022563
"11",11,-5.43953073430604
"12",12,5.52665626313857
"13",13,-5.92138035605116
"14",14,2.15115136523797
"15",15,2.42762099396854
"16",16,0.504075243019455
"17",17,1.59377561278399
"18",18,-4.4884387748339
"19",19,-0.907190984926365
"20",20,3.1328344829619
"21",21,-0.949836689083139
"22",22,1.3662529463319
"23",23,-0.272717178593006
"24",24,1.55027155388676
"25",25,2.49665934622426
"26",26,-3.94028329294137
"27",27,6.42346081887725
"28",28,-1.68515700530829
"29",29,9.79648370038795
"30",30,5.98316038555832
"31",31,12.4444262588976
"32",32,16.738250671845
"33",33,32.0484753033093
"34",34,36.8479344548538
"35",35,49.9130572464062
"36",36,53.742370395459
"37",37,54.6523749290035
"38",38,50.7155426288776
"39",39,49.1493087451325
"40",40,35.6768598326562
"41",41,31.3564025577857
"42",42,26.9982372124804
"43",43,10.4426493957094
"44",44,13.2152058043127
"45",45,6.52646326030401
"46",46,-3.72240637140132
"47",47,-3.71122681104681
"48",48,-3.21241834296443
"49",49,4.69081612399687
