"","n","force"
"1",1,-1.82563136730343
"2",2,-4.2446681730341
"3",3,-3.19399473624712
"4",4,-3.41576062241119
"5",5,-0.0790421194940943
"6",6,-3.49524647557639
"7",7,1.74299135801987
"8",8,3.52280463001002
"9",9,6.65857461980652
"10",10,-1.16031447421092
"11",11,4.79332709325895
"12",12,-1.94978539359153
"13",13,5.96554118766346
"14",14,6.15671146653308
"15",15,-1.52091054657098
"16",16,1.36113201446305
"17",17,2.08467578314807
"18",18,5.72939350590397
"19",19,7.77581147440472
"20",20,-1.58525407934249
"21",21,-0.769116864774723
"22",22,8.76127569643883
"23",23,7.02496390090727
"24",24,12.1429376111319
"25",25,5.09887572342792
"26",26,13.6556772485418
"27",27,15.7161152654893
"28",28,21.0640288873444
"29",29,19.5304923380103
"30",30,21.9619181192572
"31",31,21.17012061338
"32",32,23.0801147354005
"33",33,29.2535298688507
"34",34,34.6218458494901
"35",35,39.609952979285
"36",36,33.8349582427275
"37",37,36.6724698429657
"38",38,47.7028174831557
"39",39,49.4974424602606
"40",40,44.88514709961
"41",41,46.9031820795293
"42",42,53.1979495717005
"43",43,51.1817394000359
"44",44,61.8376161413956
"45",45,59.2167393394904
"46",46,57.8047531372537
"47",47,60.8889852666392
"48",48,58.5563784850527
"49",49,54.5016283051555
"50",50,51.6619069687247
"51",51,57.6173049748177
"52",52,60.2745619165686
"53",53,53.4104933103832
"54",54,46.2887239702892
"55",55,51.0992975802667
"56",56,51.9783032260411
"57",57,46.7005999286009
"58",58,45.1745486907363
"59",59,36.316851092399
"60",60,39.5252982747893
"61",61,34.1037793089838
"62",62,22.6405416946356
"63",63,23.1911896551724
"64",64,19.6376627727645
"65",65,22.5159367158423
"66",66,21.1629102435097
"67",67,10.4221729745244
"68",68,17.7063208906455
"69",69,12.9032621453726
"70",70,13.3293567256876
"71",71,9.89615054540036
"72",72,5.91377521788163
"73",73,10.5783359106952
"74",74,2.08708804166679
"75",75,-2.13329457419697
"76",76,-0.891713616276307
"77",77,8.004943143519
"78",78,-0.768569127534656
"79",79,-4.05870248208186
"80",80,-0.190490587626526
"81",81,6.38321434024499
"82",82,6.11512226076569
"83",83,5.03900727137455
"84",84,6.17757317348454
"85",85,2.53877858260234
"86",86,1.53608915198536
"87",87,-1.22893885640377
"88",88,6.59149072242613
"89",89,2.10961881661415
"90",90,4.7629891905118
"91",91,-0.0363048889945612
"92",92,-4.10479761978267
"93",93,-3.14461511474942
