"","n","force"
"1",1,1.28086190243624
"2",2,1.06303233126551
"3",3,-1.62901888202876
"4",4,-1.74735859206412
"5",5,1.47643534009252
"6",6,-0.0164955021003207
"7",7,0.279927397415076
"8",8,-1.66180623227337
"9",9,0.300761060393666
"10",10,-0.522752296748641
"11",11,1.36662535909748
"12",12,-0.688251088030583
"13",13,0.800224501034233
"14",14,0.0989729834753581
"15",15,-0.360034781056982
"16",16,0.324298382092829
"17",17,-0.211684272882664
"18",18,0.264538326168543
"19",19,-1.61885060259722
"20",20,-0.111460067400852
"21",21,-1.37454548626774
"22",22,-1.21161577124025
"23",23,-0.782665402660861
"24",24,-1.21749831538964
"25",25,-1.44191651075493
"26",26,-0.517289200354299
"27",27,1.35026572561356
"28",28,0.0869302855151196
"29",29,1.23319503652045
"30",30,-0.197304390971383
"31",31,1.50277532589865
"32",32,1.16903438224006
"33",33,-0.920713633147058
"34",34,2.73998847848157
"35",35,0.800156546929024
"36",36,3.66765901651903
"37",37,6.20435286432032
"38",38,5.89086990796754
"39",39,7.4033988154729
"40",40,11.3295508597876
"41",41,12.3139235876358
"42",42,16.6379144227067
"43",43,17.0078913648314
"44",44,15.5187625554056
"45",45,18.4993462881715
"46",46,15.8600213937223
"47",47,13.3320670069978
"48",48,11.4295279153623
"49",49,8.47697048713903
"50",50,6.23982660521256
"51",51,4.09848103349602
"52",52,5.00708359586803
"53",53,2.911078494531
"54",54,2.52822418835451
"55",55,0.419665358465821
"56",56,-0.385128446779164
"57",57,1.05041017918489
"58",58,-0.675674433481401
"59",59,1.89860148484455
"60",60,1.14321127008837
"61",61,-0.795589905444945
"62",62,-1.24405447376871
"63",63,0.820204277632358
"64",64,-1.64481840224863
"65",65,-1.23723368267114
"66",66,-1.42055934837382
"67",67,-0.57489080753766
"68",68,-1.72173042639541
"69",69,1.18043164172958
