"","n","force"
"1",1,1.11166274554086
"2",2,2.68603452902951
"3",3,6.13363178616367
"4",4,-5.53791179867644
"5",5,5.50398305263848
"6",6,6.20793487281781
"7",7,-3.1627110774366
"8",8,4.72130074991346
"9",9,-1.69495486488803
"10",10,9.74455331314695
"11",11,4.48513412508372
"12",12,5.47917881149532
"13",13,13.7320556792857
"14",14,20.4216040232374
"15",15,23.8630574306363
"16",16,26.8136251311119
"17",17,31.7745389325591
"18",18,27.6003661343937
"19",19,42.2485130541897
"20",20,39.9933601285286
"21",21,47.5707874108091
"22",22,37.1748756252723
"23",23,45.093127551391
"24",24,38.8882555552317
"25",25,37.9154886363515
"26",26,39.8996682063235
"27",27,32.3302223081428
"28",28,27.5637744117709
"29",29,19.3503391549644
"30",30,17.8606781417748
"31",31,12.5734462908289
"32",32,13.211785850865
"33",33,8.67270963561822
"34",34,11.7065006130502
"35",35,6.81812329597059
"36",36,4.93253383253951
"37",37,-0.870326303782296
"38",38,1.07053529671508
"39",39,4.41046156125217
"40",40,0.695707767980264
"41",41,6.50713244598082
"42",42,-5.84810519716356
"43",43,-3.2822002078282
"44",44,1.61843933936514
"45",45,5.2904120800276
"46",46,1.70981504721481
"47",47,1.86905907253987
"48",48,-3.79989268068688
"49",49,2.15546097348444
